[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 386 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 410 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 39 ms, 435 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 44 ms, 452 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 52 ms, 476 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 43 ms, 501 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 34 ms, 526 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 542 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 567 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 52 ms, 182 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 46 ms, 200 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 43 ms, 225 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 40 ms, 251 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 40 ms, 269 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 42 ms, 294 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 43 ms, 321 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 338 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 364 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 381 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 40 ms, 407 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 44 ms, 433 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 46 ms, 450 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 476 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 34 ms, 493 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 40 ms, 519 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 48 ms, 545 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 44 ms, 562 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 39 ms, 588 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 49 ms, 184 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 201 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 40 ms, 227 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 244 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 270 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 34 ms, 296 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 34 ms, 313 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 42 ms, 339 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 356 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 39 ms, 382 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 408 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 425 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 451 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 39 ms, 477 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 40 ms, 494 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 39 ms, 521 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 538 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 564 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 56 ms, 590 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 58 ms, 176 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 48 ms, 203 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 48 ms, 221 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 42 ms, 248 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 41 ms, 267 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 294 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 312 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 339 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 357 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 384 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 402 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 429 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 447 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 474 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 492 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 519 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 537 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 564 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 582 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 609 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 51 ms, 176 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 41 ms, 203 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 221 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 248 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 34 ms, 266 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 293 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 311 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 40 ms, 338 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 42 ms, 356 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 383 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 34 ms, 401 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 428 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 39 ms, 446 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 43 ms, 475 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 42 ms, 493 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 42 ms, 520 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 538 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 565 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 44 ms, 583 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 43 ms, 610 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 55 ms, 185 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 39 ms, 204 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 223 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 251 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 270 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 289 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 317 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 34 ms, 336 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 32 ms, 364 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 383 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 40 ms, 402 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 36 ms, 430 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 34 ms, 449 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 34 ms, 477 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 33 ms, 496 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 38 ms, 515 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 45 ms, 543 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 43 ms, 562 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 591 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 610 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 39 ms, 629 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 47 ms, 185 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 35 ms, 203 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 39 ms, 222 Mb
[DirtyRoot(FileWatchRoot(dir=/Users/jetbrains/circlet/app/app-web/src, data=JsProject(app-web)), new=[], modified=[/Users/jetbrains/circlet/app/app-web/src/main/kotlin/circlet/api/Routing.kt], removed=[])]: 37 ms, 251 Mb
